t,__msgtype__,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z,header.__msgtype__,header.frame_id,header.stamp.__msgtype__,header.stamp.nanosec,header.stamp.sec,mag_x,mag_y,mag_z
1724164534.7219024,messages/msg/IMU,-7.0,12.0,-999.0,-37.0,-4.0,26.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,720722436,1724164534,0.0,0.0,0.0
1724164534.773642,messages/msg/IMU,-7.0,12.0,-999.0,-37.0,-4.0,26.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,773345470,1724164534,0.0,0.0,0.0
1724164534.8319294,messages/msg/IMU,-4.0,9.0,-1001.0,-83.0,-1.0,14.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,831191778,1724164534,0.0,0.0,0.0
1724164534.8928142,messages/msg/IMU,-4.0,9.0,-1001.0,-83.0,-1.0,14.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,892136812,1724164534,0.0,0.0,0.0
1724164534.964788,messages/msg/IMU,-10.0,11.0,-984.0,-90.0,-12.0,9.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,964205026,1724164534,0.0,0.0,0.0
1724164535.0149698,messages/msg/IMU,-1.0,5.0,-980.0,-81.0,-36.0,1.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,14034748,1724164535,0.0,0.0,0.0
1724164535.0648758,messages/msg/IMU,-1.0,5.0,-980.0,-81.0,-36.0,1.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,63904523,1724164535,0.0,0.0,0.0
1724164535.1389263,messages/msg/IMU,-41.0,34.0,-983.0,-51.0,-51.0,-10.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,137704849,1724164535,0.0,0.0,0.0
1724164535.2101917,messages/msg/IMU,-34.0,33.0,-993.0,-19.0,-62.0,-31.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,209515094,1724164535,0.0,0.0,0.0
1724164535.2747424,messages/msg/IMU,-34.0,33.0,-993.0,-19.0,-62.0,-31.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,274340152,1724164535,0.0,0.0,0.0
1724164535.3303263,messages/msg/IMU,-34.0,64.0,-992.0,-13.0,-78.0,-46.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,329191684,1724164535,0.0,0.0,0.0
1724164535.4003196,messages/msg/IMU,-45.0,52.0,-980.0,-2.0,-70.0,-56.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,399006366,1724164535,0.0,0.0,0.0
1724164535.4658983,messages/msg/IMU,-45.0,52.0,-980.0,-2.0,-70.0,-56.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,464828729,1724164535,0.0,0.0,0.0
1724164535.5318162,messages/msg/IMU,-38.0,27.0,-978.0,16.0,-55.0,-60.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,530658960,1724164535,0.0,0.0,0.0
1724164535.5878959,messages/msg/IMU,-38.0,27.0,-978.0,16.0,-55.0,-60.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,587501764,1724164535,0.0,0.0,0.0
1724164535.6493623,messages/msg/IMU,-59.0,34.0,-991.0,40.0,-40.0,-62.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,648337602,1724164535,0.0,0.0,0.0
1724164535.6969576,messages/msg/IMU,-43.0,24.0,-980.0,41.0,-21.0,-61.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,696211814,1724164535,0.0,0.0,0.0
1724164535.7572706,messages/msg/IMU,-43.0,24.0,-980.0,41.0,-21.0,-61.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,756052017,1724164535,0.0,0.0,0.0
1724164535.8154953,messages/msg/IMU,-47.0,34.0,-991.0,32.0,-4.0,-38.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,814931631,1724164535,0.0,0.0,0.0
1724164535.8748057,messages/msg/IMU,-47.0,34.0,-991.0,32.0,-4.0,-38.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,873835325,1724164535,0.0,0.0,0.0
1724164535.938752,messages/msg/IMU,-47.0,19.0,-995.0,25.0,13.0,-20.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,937648057,1724164535,0.0,0.0,0.0
1724164535.9983954,messages/msg/IMU,-55.0,18.0,-992.0,5.0,29.0,-1.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,997486591,1724164535,0.0,0.0,0.0
1724164536.050226,messages/msg/IMU,-55.0,18.0,-992.0,5.0,29.0,-1.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,49315214,1724164536,0.0,0.0,0.0
1724164536.1114783,messages/msg/IMU,-35.0,19.0,-997.0,-10.0,52.0,13.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,110201120,1724164536,0.0,0.0,0.0
1724164536.1649425,messages/msg/IMU,-35.0,19.0,-997.0,-10.0,52.0,13.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,164005517,1724164536,0.0,0.0,0.0
1724164536.2166421,messages/msg/IMU,-22.0,9.0,-986.0,-25.0,56.0,20.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,215902805,1724164536,0.0,0.0,0.0
1724164536.2740672,messages/msg/IMU,-22.0,9.0,-986.0,-25.0,56.0,20.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,272862672,1724164536,0.0,0.0,0.0
1724164536.331036,messages/msg/IMU,-20.0,3.0,-981.0,-19.0,41.0,17.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,329740285,1724164536,0.0,0.0,0.0
1724164536.396298,messages/msg/IMU,-16.0,20.0,-991.0,-14.0,52.0,20.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,395534992,1724164536,0.0,0.0,0.0
1724164536.4652233,messages/msg/IMU,-16.0,20.0,-991.0,-14.0,52.0,20.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,464349269,1724164536,0.0,0.0,0.0
1724164536.5208964,messages/msg/IMU,-7.0,25.0,-989.0,-17.0,48.0,-2.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,520200252,1724164536,0.0,0.0,0.0
1724164536.5875916,messages/msg/IMU,-7.0,25.0,-989.0,-17.0,48.0,-2.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,587049484,1724164536,0.0,0.0,0.0
1724164536.650215,messages/msg/IMU,-13.0,44.0,-986.0,-27.0,41.0,-13.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,649854183,1724164536,0.0,0.0,0.0
1724164536.7022355,messages/msg/IMU,-14.0,38.0,-1005.0,-24.0,38.0,-43.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,701754093,1724164536,0.0,0.0,0.0
1724164536.747539,messages/msg/IMU,-14.0,38.0,-1005.0,-24.0,38.0,-43.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,746621847,1724164536,0.0,0.0,0.0
1724164536.8186593,messages/msg/IMU,0.0,24.0,-1001.0,-21.0,34.0,-56.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,817406177,1724164536,0.0,0.0,0.0
1724164536.875814,messages/msg/IMU,0.0,24.0,-1001.0,-21.0,34.0,-56.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,875316381,1724164536,0.0,0.0,0.0
1724164536.9322126,messages/msg/IMU,0.0,37.0,-998.0,-34.0,41.0,-69.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,931135177,1724164536,0.0,0.0,0.0
1724164537.0089512,messages/msg/IMU,-5.0,46.0,-991.0,-29.0,26.0,-75.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,8025407,1724164537,0.0,0.0,0.0
1724164537.060012,messages/msg/IMU,-5.0,46.0,-991.0,-29.0,26.0,-75.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,58873414,1724164537,0.0,0.0,0.0
1724164537.1198902,messages/msg/IMU,-15.0,46.0,-1002.0,-22.0,18.0,-77.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,118712663,1724164537,0.0,0.0,0.0
1724164537.1674619,messages/msg/IMU,-15.0,46.0,-1002.0,-22.0,18.0,-77.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,166584253,1724164537,0.0,0.0,0.0
1724164537.2476995,messages/msg/IMU,3.0,31.0,-988.0,-3.0,-8.0,-90.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,246371507,1724164537,0.0,0.0,0.0
1724164537.3123014,messages/msg/IMU,-21.0,41.0,-991.0,6.0,-22.0,-119.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,311197757,1724164537,0.0,0.0,0.0
1724164537.362421,messages/msg/IMU,-21.0,41.0,-991.0,6.0,-22.0,-119.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,362061977,1724164537,0.0,0.0,0.0
1724164537.426103,messages/msg/IMU,-28.0,53.0,-987.0,12.0,-43.0,-143.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,424928188,1724164537,0.0,0.0,0.0
1724164537.4844346,messages/msg/IMU,-28.0,53.0,-987.0,12.0,-43.0,-143.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,483736038,1724164537,0.0,0.0,0.0
1724164537.5423076,messages/msg/IMU,-33.0,40.0,-986.0,23.0,-53.0,-179.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,541581869,1724164537,0.0,0.0,0.0
1724164537.590443,messages/msg/IMU,-33.0,40.0,-986.0,23.0,-53.0,-179.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,589452266,1724164537,0.0,0.0,0.0
1724164537.6556263,messages/msg/IMU,-25.0,41.0,-989.0,26.0,-62.0,-202.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,655277490,1724164537,0.0,0.0,0.0
1724164537.7287424,messages/msg/IMU,-34.0,20.0,-997.0,39.0,-42.0,-183.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,728081464,1724164537,0.0,0.0,0.0
1724164537.7740119,messages/msg/IMU,-34.0,20.0,-997.0,39.0,-42.0,-183.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,772962570,1724164537,0.0,0.0,0.0
1724164537.8201623,messages/msg/IMU,-35.0,18.0,-995.0,37.0,-27.0,-155.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,819490909,1724164537,0.0,0.0,0.0
1724164537.870786,messages/msg/IMU,-35.0,18.0,-995.0,37.0,-27.0,-155.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,870356321,1724164537,0.0,0.0,0.0
1724164537.9322202,messages/msg/IMU,-47.0,42.0,-998.0,23.0,-19.0,-167.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,930977106,1724164537,0.0,0.0,0.0
1724164537.9860435,messages/msg/IMU,-47.0,42.0,-998.0,23.0,-19.0,-167.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,984832286,1724164537,0.0,0.0,0.0
1724164538.0402653,messages/msg/IMU,-27.0,36.0,-998.0,12.0,-15.0,-122.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,39686203,1724164538,0.0,0.0,0.0
1724164538.1023927,messages/msg/IMU,-35.0,20.0,-993.0,13.0,11.0,-80.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,101521968,1724164538,0.0,0.0,0.0
1724164538.1705077,messages/msg/IMU,-35.0,20.0,-993.0,13.0,11.0,-80.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,169340372,1724164538,0.0,0.0,0.0
1724164538.2324107,messages/msg/IMU,-36.0,24.0,-995.0,27.0,21.0,-76.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,231175184,1724164538,0.0,0.0,0.0
1724164538.2925987,messages/msg/IMU,-36.0,24.0,-995.0,27.0,21.0,-76.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,292012453,1724164538,0.0,0.0,0.0
1724164538.3526478,messages/msg/IMU,-22.0,20.0,-995.0,37.0,26.0,-79.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,351887941,1724164538,0.0,0.0,0.0
1724164538.4337997,messages/msg/IMU,-18.0,22.0,-1000.0,38.0,30.0,-47.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,432688474,1724164538,0.0,0.0,0.0
1724164538.4953709,messages/msg/IMU,-18.0,22.0,-1000.0,38.0,30.0,-47.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,494469404,1724164538,0.0,0.0,0.0
1724164538.552949,messages/msg/IMU,-21.0,17.0,-997.0,37.0,45.0,-21.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,552315711,1724164538,0.0,0.0,0.0
1724164538.6307397,messages/msg/IMU,-7.0,4.0,-992.0,34.0,51.0,-19.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,630056142,1724164538,0.0,0.0,0.0
1724164538.6744318,messages/msg/IMU,-7.0,4.0,-992.0,34.0,51.0,-19.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,673944234,1724164538,0.0,0.0,0.0
1724164538.7365494,messages/msg/IMU,-7.0,2.0,-998.0,21.0,62.0,-11.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,735772609,1724164538,0.0,0.0,0.0
1724164538.7869287,messages/msg/IMU,-7.0,2.0,-998.0,21.0,62.0,-11.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,785678386,1724164538,0.0,0.0,0.0
1724164538.842762,messages/msg/IMU,-5.0,1.0,-998.0,18.0,69.0,0.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,841528415,1724164538,0.0,0.0,0.0
1724164538.9360323,messages/msg/IMU,2.0,20.0,-989.0,1.0,71.0,9.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,935240030,1724164538,0.0,0.0,0.0
1724164539.0017753,messages/msg/IMU,6.0,13.0,-1000.0,-5.0,63.0,4.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,634431,1724164539,0.0,0.0,0.0
1724164539.0592022,messages/msg/IMU,6.0,13.0,-1000.0,-5.0,63.0,4.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,57926654,1724164539,0.0,0.0,0.0
1724164539.1104748,messages/msg/IMU,4.0,9.0,-980.0,-12.0,49.0,3.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,109799623,1724164539,0.0,0.0,0.0
1724164539.1737247,messages/msg/IMU,4.0,9.0,-980.0,-12.0,49.0,3.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,172591686,1724164539,0.0,0.0,0.0
1724164539.2244692,messages/msg/IMU,-4.0,-8.0,-993.0,0.0,31.0,-13.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,223361015,1724164539,0.0,0.0,0.0
1724164539.2706199,messages/msg/IMU,-4.0,-8.0,-993.0,0.0,31.0,-13.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,270201206,1724164539,0.0,0.0,0.0
1724164539.3237574,messages/msg/IMU,19.0,6.0,-992.0,2.0,7.0,-23.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,323094606,1724164539,0.0,0.0,0.0
1724164539.3830876,messages/msg/IMU,19.0,6.0,-992.0,2.0,7.0,-23.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,381899595,1724164539,0.0,0.0,0.0
1724164539.4459417,messages/msg/IMU,10.0,7.0,-986.0,18.0,-27.0,-9.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,444731473,1724164539,0.0,0.0,0.0
1724164539.5111575,messages/msg/IMU,1.0,7.0,-995.0,22.0,-38.0,-22.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,510592460,1724164539,0.0,0.0,0.0
1724164539.5673723,messages/msg/IMU,1.0,7.0,-995.0,22.0,-38.0,-22.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,566447019,1724164539,0.0,0.0,0.0
1724164539.6203463,messages/msg/IMU,0.0,5.0,-992.0,26.0,-51.0,-27.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,619294404,1724164539,0.0,0.0,0.0
1724164539.6718326,messages/msg/IMU,0.0,5.0,-992.0,26.0,-51.0,-27.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,671126842,1724164539,0.0,0.0,0.0
1724164539.7243588,messages/msg/IMU,2.0,-16.0,-998.0,29.0,-47.0,-21.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,723985195,1724164539,0.0,0.0,0.0
1724164539.7725992,messages/msg/IMU,2.0,-16.0,-998.0,29.0,-47.0,-21.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,771856784,1724164539,0.0,0.0,0.0
1724164539.836175,messages/msg/IMU,-6.0,-17.0,-997.0,17.0,-33.0,-28.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,835685968,1724164539,0.0,0.0,0.0
1724164539.892452,messages/msg/IMU,-6.0,-17.0,-997.0,17.0,-33.0,-28.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,891537189,1724164539,0.0,0.0,0.0
1724164539.9488215,messages/msg/IMU,-1.0,-20.0,-988.0,15.0,-21.0,-13.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,947934627,1724164539,0.0,0.0,0.0
1724164540.0139675,messages/msg/IMU,-16.0,-13.0,-987.0,-5.0,-6.0,2.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,12761116,1724164540,0.0,0.0,0.0
1724164540.0736525,messages/msg/IMU,-16.0,-13.0,-987.0,-5.0,-6.0,2.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,72602033,1724164540,0.0,0.0,0.0
1724164540.13489,messages/msg/IMU,-3.0,-12.0,-995.0,-17.0,0.0,-1.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,134437799,1724164540,0.0,0.0,0.0
1724164540.1947773,messages/msg/IMU,3.0,7.0,-995.0,-47.0,6.0,4.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,194276332,1724164540,0.0,0.0,0.0
1724164540.249799,messages/msg/IMU,3.0,7.0,-995.0,-47.0,6.0,4.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,249281167,1724164540,0.0,0.0,0.0
1724164540.306171,messages/msg/IMU,0.0,-4.0,-994.0,-80.0,11.0,-5.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,305096864,1724164540,0.0,0.0,0.0
1724164540.372274,messages/msg/IMU,0.0,-4.0,-994.0,-80.0,11.0,-5.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,371916532,1724164540,0.0,0.0,0.0
1724164540.432565,messages/msg/IMU,0.0,3.0,-982.0,-84.0,28.0,-12.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,431756496,1724164540,0.0,0.0,0.0
1724164540.4938445,messages/msg/IMU,0.0,3.0,-982.0,-84.0,28.0,-12.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,492594003,1724164540,0.0,0.0,0.0
1724164540.5927582,messages/msg/IMU,7.0,18.0,-993.0,-79.0,18.0,3.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,592326402,1724164540,0.0,0.0,0.0
1724164540.6431231,messages/msg/IMU,3.0,40.0,-988.0,-77.0,17.0,7.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,642471075,1724164540,0.0,0.0,0.0
1724164540.7031577,messages/msg/IMU,13.0,29.0,-984.0,-72.0,4.0,3.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,702073097,1724164540,0.0,0.0,0.0
1724164540.7517252,messages/msg/IMU,13.0,29.0,-984.0,-72.0,4.0,3.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,750943183,1724164540,0.0,0.0,0.0
1724164540.8072834,messages/msg/IMU,10.0,41.0,-979.0,-51.0,-19.0,27.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,806793212,1724164540,0.0,0.0,0.0
1724164540.8603292,messages/msg/IMU,10.0,41.0,-979.0,-51.0,-19.0,27.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,859651803,1724164540,0.0,0.0,0.0
1724164540.9324715,messages/msg/IMU,1.0,47.0,-982.0,-17.0,-30.0,17.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,932059049,1724164540,0.0,0.0,0.0
1724164540.9839559,messages/msg/IMU,1.0,47.0,-982.0,-17.0,-30.0,17.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,982922315,1724164540,0.0,0.0,0.0
1724164541.042805,messages/msg/IMU,-19.0,47.0,-996.0,1.0,-38.0,11.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,41897535,1724164541,0.0,0.0,0.0
1724164541.12932,messages/msg/IMU,-9.0,65.0,-995.0,8.0,-30.0,2.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,128670930,1724164541,0.0,0.0,0.0
1724164541.1864119,messages/msg/IMU,-9.0,65.0,-995.0,8.0,-30.0,2.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,185515880,1724164541,0.0,0.0,0.0
1724164541.2411184,messages/msg/IMU,-28.0,45.0,-987.0,33.0,-26.0,11.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,240367412,1724164541,0.0,0.0,0.0
1724164541.297274,messages/msg/IMU,-28.0,45.0,-987.0,33.0,-26.0,11.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,296613693,1724164541,0.0,0.0,0.0
1724164541.3500948,messages/msg/IMU,-19.0,32.0,-997.0,36.0,-21.0,-8.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,349473237,1724164541,0.0,0.0,0.0
1724164541.4144218,messages/msg/IMU,-22.0,36.0,-998.0,36.0,-27.0,-10.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,413329601,1724164541,0.0,0.0,0.0
1724164541.4822745,messages/msg/IMU,-22.0,36.0,-998.0,36.0,-27.0,-10.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,481120586,1724164541,0.0,0.0,0.0
1724164541.5419877,messages/msg/IMU,-22.0,38.0,-1000.0,30.0,-20.0,-12.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,540960550,1724164541,0.0,0.0,0.0
1724164541.6005852,messages/msg/IMU,-27.0,22.0,-1005.0,20.0,-9.0,-11.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,599806547,1724164541,0.0,0.0,0.0
1724164541.6774576,messages/msg/IMU,-27.0,22.0,-1005.0,20.0,-9.0,-11.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,676597833,1724164541,0.0,0.0,0.0
1724164541.7323334,messages/msg/IMU,-29.0,11.0,-992.0,7.0,0.0,-14.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,731452226,1724164541,0.0,0.0,0.0
1724164541.7980714,messages/msg/IMU,-27.0,22.0,-998.0,-4.0,4.0,-15.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,796277284,1724164541,0.0,0.0,0.0
1724164541.853115,messages/msg/IMU,-27.0,22.0,-998.0,-4.0,4.0,-15.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,852127790,1724164541,0.0,0.0,0.0
1724164541.919253,messages/msg/IMU,-32.0,30.0,-1000.0,-16.0,-4.0,-25.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,918949842,1724164541,0.0,0.0,0.0
1724164541.974633,messages/msg/IMU,-32.0,30.0,-1000.0,-16.0,-4.0,-25.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,973839759,1724164541,0.0,0.0,0.0
1724164542.035764,messages/msg/IMU,-30.0,31.0,-995.0,-27.0,-3.0,-24.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,34676074,1724164542,0.0,0.0,0.0
1724164542.0848188,messages/msg/IMU,-30.0,31.0,-995.0,-27.0,-3.0,-24.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,83508729,1724164542,0.0,0.0,0.0
1724164542.1412935,messages/msg/IMU,-13.0,27.0,-985.0,-28.0,-8.0,-5.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,140896797,1724164542,0.0,0.0,0.0
1724164542.1912663,messages/msg/IMU,-13.0,27.0,-985.0,-28.0,-8.0,-5.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,190797328,1724164542,0.0,0.0,0.0
1724164542.2385461,messages/msg/IMU,-11.0,30.0,-985.0,-35.0,-11.0,-18.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,238036155,1724164542,0.0,0.0,0.0
1724164542.2963982,messages/msg/IMU,-11.0,30.0,-985.0,-35.0,-11.0,-18.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,295881748,1724164542,0.0,0.0,0.0
1724164542.3462276,messages/msg/IMU,-5.0,33.0,-998.0,-28.0,6.0,-2.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,345750093,1724164542,0.0,0.0,0.0
1724164542.3994834,messages/msg/IMU,-3.0,56.0,-986.0,-20.0,8.0,15.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,398606538,1724164542,0.0,0.0,0.0
1724164542.4512243,messages/msg/IMU,-3.0,56.0,-986.0,-20.0,8.0,15.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,450469493,1724164542,0.0,0.0,0.0
1724164542.5133235,messages/msg/IMU,-19.0,52.0,-979.0,0.0,7.0,33.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,512302637,1724164542,0.0,0.0,0.0
1724164542.5617893,messages/msg/IMU,-19.0,52.0,-979.0,0.0,7.0,33.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,561171531,1724164542,0.0,0.0,0.0
1724164542.630246,messages/msg/IMU,-19.0,37.0,-986.0,16.0,-18.0,34.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,629649639,1724164542,0.0,0.0,0.0
1724164542.6883514,messages/msg/IMU,-19.0,37.0,-986.0,16.0,-18.0,34.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,687445402,1724164542,0.0,0.0,0.0
1724164542.7355664,messages/msg/IMU,-33.0,46.0,-989.0,26.0,-32.0,20.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,735033750,1724164542,0.0,0.0,0.0
1724164542.8283827,messages/msg/IMU,-16.0,40.0,-994.0,22.0,-39.0,16.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,827170372,1724164542,0.0,0.0,0.0
1724164542.88626,messages/msg/IMU,-16.0,40.0,-994.0,22.0,-39.0,16.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,885018110,1724164542,0.0,0.0,0.0
1724164542.9579635,messages/msg/IMU,-29.0,33.0,-992.0,17.0,-39.0,3.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,956976890,1724164542,0.0,0.0,0.0
1724164543.0174105,messages/msg/IMU,-41.0,47.0,-994.0,16.0,-37.0,-15.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,15823841,1724164543,0.0,0.0,0.0
1724164543.0836911,messages/msg/IMU,-41.0,47.0,-994.0,16.0,-37.0,-15.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,82643270,1724164543,0.0,0.0,0.0
1724164543.157521,messages/msg/IMU,-50.0,55.0,-986.0,15.0,-38.0,-11.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,156487226,1724164543,0.0,0.0,0.0
1724164543.2048714,messages/msg/IMU,-43.0,36.0,-1000.0,37.0,-19.0,1.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,204345703,1724164543,0.0,0.0,0.0
1724164543.2658355,messages/msg/IMU,-43.0,36.0,-1000.0,37.0,-19.0,1.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,265182733,1724164543,0.0,0.0,0.0
1724164543.3240442,messages/msg/IMU,-54.0,33.0,-993.0,21.0,1.0,-2.0,std_msgs/msg/Header,,builtin_interfaces/msg/Time,322997093,1724164543,0.0,0.0,0.0
